sample_id,asr_transcript,agent_response,activation_path,agent_seconds,error,ground_truth,severity,word_category,speaker_id,b_label,c_label,confidence,justification
M12_B3_UW3_M7,Eh? What?,I didn't quite catch that. Could you please repeat or clarify your request?,/kaggle/working/activations/M12_B3_UW3_M7.npz,1.4162395000457764,,Fayetteville,very low,uncommon_word,M12,not_applicable,C4,high,"ASR was correct, but agent appropriately asked for clarification due to initial misunderstanding."
M12_B3_UW66_M5,Waaah!,It seems like you might have made a mistake. Could you please clarify what you need?,/kaggle/working/activations/M12_B3_UW66_M5.npz,1.5452027320861816,,cushy,very low,uncommon_word,M12,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M12_B1_UW33_M4,Oh no!,It seems like something might be wrong. Can you please provide more details?,/kaggle/working/activations/M12_B1_UW33_M4.npz,1.340040683746338,,composure,very low,uncommon_word,M12,B1,C1,high,Agent acted on incorrect transcript and pivoted to small talk without checking.
M12_B3_C16_M6,,It seems there might have been an error in the transcription. Could you please clarify your request?,/kaggle/working/activations/M12_B3_C16_M6.npz,1.6142585277557373,,Upward,very low,computer_command,M12,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M12_B2_CW99_M7,,It seems there might have been an error in the transcription. Could you please clarify your request?,/kaggle/working/activations/M12_B2_CW99_M7.npz,1.6153862476348877,,oh,very low,common_word,M12,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M12_B1_UW9_M5,No.,"Okay, how can I assist you further?",/kaggle/working/activations/M12_B1_UW9_M5.npz,0.9385998249053956,,cowboys,very low,uncommon_word,M12,B2,C4,high,ASR error present but agent's response was still correct and harmless.
M12_B3_C18_M6,Waaah!,It seems like you might have made a mistake. Could you please clarify what you need?,/kaggle/working/activations/M12_B3_C18_M6.npz,1.5429065227508545,,Left,very low,computer_command,M12,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M12_B3_UW24_M4,,It seems there might have been an error in the transcription. Could you please clarify your request?,/kaggle/working/activations/M12_B3_UW24_M4.npz,1.6151063442230225,,regime,very low,uncommon_word,M12,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M12_B2_CW93_M7,No!,I didn't quite catch that. Could you please clarify?,/kaggle/working/activations/M12_B2_CW93_M7.npz,1.1328351497650146,,did,very low,common_word,M12,B2,C4,high,ASR error present but agent's response was still correct and harmless.
M12_B3_UW49_M4,Be wise.,"Sure, being wise is a great goal! Is there something specific you'd like to know or discuss about wisdom?",/kaggle/working/activations/M12_B3_UW49_M4.npz,1.876241683959961,,demolish,very low,uncommon_word,M12,B1,C1,high,Agent silently reinterprets a failed command as advice and answers confidently without checking understanding.
M12_B1_CW83_M7,No!,I didn't quite catch that. Could you please clarify?,/kaggle/working/activations/M12_B1_CW83_M7.npz,1.1295115947723389,,been,very low,common_word,M12,B2,C4,high,ASR error present but agent's response was still correct and harmless.
M12_B1_CW44_M3,Or...,It seems like there might have been an error in the transcription. Could you please clarify your request?,/kaggle/working/activations/M12_B1_CW44_M3.npz,1.682220220565796,,which,very low,common_word,M12,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M12_B2_LC_M4,No!,I didn't quite catch that. Could you please clarify?,/kaggle/working/activations/M12_B2_LC_M4.npz,1.134925127029419,,Charlie,very low,radio_alphabet_letter,M12,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M12_B2_UW44_M8,No.,"Okay, how can I assist you further?",/kaggle/working/activations/M12_B2_UW44_M8.npz,0.9428725242614746,,beef,very low,uncommon_word,M12,B2,C4,high,ASR error present but agent's response was still correct and harmless.
M12_B2_UW14_M8,What?,"I'm sorry, I couldn't understand that. Could you please repeat or clarify your request?",/kaggle/working/activations/M12_B2_UW14_M8.npz,1.6246192455291748,,voyage,very low,uncommon_word,M12,not_applicable,C4,high,"ASR error likely due to misrecognition, agent appropriately asked for clarification."
M12_B2_UW99_M4,,It seems there might have been an error in the transcription. Could you please clarify your request?,/kaggle/working/activations/M12_B2_UW99_M4.npz,1.6062908172607422,,finger,very low,uncommon_word,M12,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M12_B3_CW97_M7,Waaay!,I'm not sure I understood that. Could you please clarify or give me another command?,/kaggle/working/activations/M12_B3_CW97_M7.npz,1.5446462631225586,,may,very low,common_word,M12,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M12_B1_LO_M7,Ah!,It seems like there might have been a recognition error. Could you please clarify your request?,/kaggle/working/activations/M12_B1_LO_M7.npz,1.5352201461791992,,Oscar,very low,radio_alphabet_letter,M12,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M12_B1_CW51_M8,Oh!,It seems like you might have said something but I didn't catch it. Could you please clarify?,/kaggle/working/activations/M12_B1_CW51_M8.npz,1.6772851943969729,,up,very low,common_word,M12,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M12_B1_CW11_M7,Okay.,Is there something specific you need help with?,/kaggle/working/activations/M12_B1_CW11_M7.npz,0.9334614276885986,,he,very low,common_word,M12,B2,C4,high,ASR error present but agent's response was still correct and harmless.
M12_B2_C17_M6,"No, no, no, no.","It seems like you're saying ""no"" repeatedly. Could you please clarify what you need help with?",/kaggle/working/activations/M12_B2_C17_M6.npz,1.7546467781066897,,Downward,very low,computer_command,M12,B1,C1,high,Agent acted on incorrect content and pivoted to small talk without recognizing the command failure.
M12_B3_LO_M6,"Oh, yes.",Could you please provide more details about what you need help with?,/kaggle/working/activations/M12_B3_LO_M6.npz,1.2298462390899658,,Oscar,very low,radio_alphabet_letter,M12,B1,C1,high,"Agent silently reinterprets 'Oh, yes' as needing help and answers confidently without checking understanding."
M12_B3_CW58_M8,Man.,Could you please provide more details about what you need help with?,/kaggle/working/activations/M12_B3_CW58_M8.npz,1.2050564289093018,,these,very low,common_word,M12,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M01_B3_UW33_M7,Oh.,It seems like you might need some help. Could you please clarify your request?,/kaggle/working/activations/M01_B3_UW33_M7.npz,1.4059467315673828,,swoon,very low,uncommon_word,M01,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M01_B2_CW96_M5,In me.,"I'm sorry, I didn't quite understand that. Could you please clarify?",/kaggle/working/activations/M01_B2_CW96_M5.npz,1.4046144485473633,,made,very low,common_word,M01,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M01_B1_CW56_M5,"And no, no, no. No, no. Oh.",It seems like there might have been a misunderstanding. Could you please clarify your request?,/kaggle/working/activations/M01_B1_CW56_M5.npz,1.4808080196380615,,then,very low,common_word,M01,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M01_B1_UW88_M7,You should move your spoon.,It seems like there might have been a misunderstanding. Could you please clarify what you need help with?,/kaggle/working/activations/M01_B1_UW88_M7.npz,1.6752960681915283,,spoon,very low,uncommon_word,M01,B1,C1,high,Agent acted on incorrect meaning without checking or asking for clarification.
M01_B2_UW85_M7,"One, two, three.","It seems like you might have said something numerical, but I'm not sure what you're trying to do. Can you please provide more details?",/kaggle/working/activations/M01_B2_UW85_M7.npz,2.28507924079895,,watches,very low,uncommon_word,M01,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M01_B3_CW60_M5,"So, the Shadishan, the Shadishan...","It sounds like you're trying to say ""Shadishan,"" but I'm not sure what you need. Could you please provide more context or clarify?",/kaggle/working/activations/M01_B3_CW60_M5.npz,2.4947257041931152,,some,very low,common_word,M01,B1,C1,high,"Agent acted on presumed content without checking, pivoting to social response."
M01_B3_UW79_M5,So far so far so far.,"It sounds like you're repeating ""so far so far so far."" Is there something specific you'd like to discuss or ask about this?",/kaggle/working/activations/M01_B3_UW79_M5.npz,2.217904806137085,,powwow,very low,uncommon_word,M01,B2,C4,high,ASR error present but agent's response was still correct and harmless.
M01_B1_UW44_M3,Let's get getting ready.,"It seems like there might be a small typo in your request. Did you mean ""Let's get ready""? Could you clarify?",/kaggle/working/activations/M01_B1_UW44_M3.npz,2.092728614807129,,journalism,very low,uncommon_word,M01,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M01_B1_UW43_M5,Get your energy.,"Could you please clarify what you mean by ""get your energy""?",/kaggle/working/activations/M01_B1_UW43_M5.npz,1.210057497024536,,jackdaws,very low,uncommon_word,M01,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M01_B1_UW89_M6,M E V L.,That's unclear. Could you please repeat that?,/kaggle/working/activations/M01_B1_UW89_M6.npz,1.0084784030914309,,girl,very low,uncommon_word,M01,not_applicable,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M01_B1_UW47_M6,Overshave me.,I didn't quite catch that. Could you repeat or clarify your request?,/kaggle/working/activations/M01_B1_UW47_M6.npz,1.3547921180725098,,overshadowed,very low,uncommon_word,M01,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M01_B1_CW61_M7,It's him.,"Could you please provide more details? I didn't quite understand who ""him"" refers to.",/kaggle/working/activations/M01_B1_CW61_M7.npz,1.592145919799805,,her,very low,common_word,M01,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M01_B3_CW38_M6,Kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick kick,"It seems like you might have said ""kick"" repeatedly, but I'm not sure what you're trying to do. Could you please provide more details or clarify your request?",/kaggle/working/activations/M01_B3_CW38_M6.npz,3.100857734680176,,can,very low,common_word,M01,B2,C4,high,ASR error present but agent's response was still correct and harmless.
M01_B2_UW71_M3,,It seems there might have been an error in the transcription. Could you please clarify your request?,/kaggle/working/activations/M01_B2_UW71_M3.npz,1.591996192932129,,coil,very low,uncommon_word,M01,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M01_B2_LC_M6,Shade.,Could you please provide more context or clarify your request?,/kaggle/working/activations/M01_B2_LC_M6.npz,1.0681214332580566,,Charlie,very low,radio_alphabet_letter,M01,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M01_B2_CW76_M6,What? What? What?,"I'm sorry, I couldn't understand that. Could you please repeat or clarify your request?",/kaggle/working/activations/M01_B2_CW76_M6.npz,1.6146974563598633,,way,very low,common_word,M01,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M01_B3_UW84_M6,"Three, two, three, two.",It seems like there might have been a speech recognition error. Could you please clarify your request?,/kaggle/working/activations/M01_B3_UW84_M6.npz,1.6306068897247314,,pajamas,very low,uncommon_word,M01,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M01_B1_UW69_M7,Embrowning.,"I'm sorry, I didn't understand that. Could you please clarify or repeat the command?",/kaggle/working/activations/M01_B1_UW69_M7.npz,1.6253416538238523,,employment,very low,uncommon_word,M01,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M01_B1_LM_M5,What? What is it?,It seems there might have been an issue with the previous input. Could you please clarify or ask your question again?,/kaggle/working/activations/M01_B1_LM_M5.npz,1.8964135646820068,,Mike,very low,radio_alphabet_letter,M01,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M01_B2_LO_M3,I fear.,It sounds like you're feeling scared. Would you like to talk about what's causing your fear?,/kaggle/working/activations/M01_B2_LO_M3.npz,1.686490535736084,,Oscar,very low,radio_alphabet_letter,M01,B1,C1,high,Agent silently reinterprets 'I fear' as expressing fear and responds confidently without checking understanding.
M01_B3_UW93_M7,Yes. Yes.,"I'm sorry, I didn't quite understand that. Could you please provide more details or ask a specific question?",/kaggle/working/activations/M01_B3_UW93_M7.npz,1.8905458450317385,,glasses,very low,uncommon_word,M01,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M01_B3_CW100_M5,It is.,"I'm sorry, I didn't quite understand that. Could you please clarify or ask another question?",/kaggle/working/activations/M01_B3_CW100_M5.npz,1.6792964935302734,,yes,very low,common_word,M01,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M01_B1_CW13_M3,Single.,"Could you please provide more context? Are you looking for single rooms, dining options, or something else?",/kaggle/working/activations/M01_B1_CW13_M3.npz,1.745084524154663,,for,very low,common_word,M01,not_applicable,C4,high,"ASR correct, single word 'for' is genuinely ambiguous as a command — asking for clarification is appropriate."
M01_B2_CW12_M3,What's wrong?,It seems there might be an issue with the connection or the request. Could you please provide more details or repeat that?,/kaggle/working/activations/M01_B2_CW12_M3.npz,1.947518348693848,,was,very low,common_word,M01,not_applicable,C4,high,"ASR correct, input is a single ambiguous word but agent responded appropriately by asking for clarification."
M01_B2_LE_M7,Ever.,"I'm sorry, I didn't quite understand that. Could you please clarify or repeat your request?",/kaggle/working/activations/M01_B2_LE_M7.npz,1.680500030517578,,Echo,very low,radio_alphabet_letter,M01,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F03_B1_CW31_M2,Yes!,It sounds like you're excited! How can I assist you further?,/kaggle/working/activations/F03_B1_CW31_M2.npz,1.2764160633087158,,not,very low,common_word,F03,B1,C1,high,Agent silently reinterprets 'not' as agreement and answers confidently without checking understanding.
F03_B2_CW68_M8,Hell yeah.,It seems like you might have said something else. Could you please clarify?,/kaggle/working/activations/F03_B2_CW68_M8.npz,1.344102382659912,,has,very low,common_word,F03,B1,C1,high,"ASR error changed meaning to an affirmative statement, and agent acted on it confidently without checking."
F03_B2_UW97_M6,Yeah.,Could you please provide more information about what you need help with?,/kaggle/working/activations/F03_B2_UW97_M6.npz,1.2008569240570068,,bath,very low,uncommon_word,F03,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F03_B3_LX_M7,"Oh, yeah.",Could you please provide more details about what you need help with?,/kaggle/working/activations/F03_B3_LX_M7.npz,1.2232544422149658,,X-ray,very low,radio_alphabet_letter,F03,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F03_B3_UW51_M6,I... I... I... I... I... I...,It seems like there might have been a misinterpretation. Could you please clarify your request?,/kaggle/working/activations/F03_B3_UW51_M6.npz,1.6204588413238523,,multiflora,very low,uncommon_word,F03,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F03_B3_CW15_M4,Oh!,It seems like you might have said something but I didn't catch it. Could you please clarify?,/kaggle/working/activations/F03_B3_CW15_M4.npz,1.6503868103027344,,are,very low,common_word,F03,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F03_B3_LP_M4,"No, we don't know this.",Could you please provide more details about what you're looking for?,/kaggle/working/activations/F03_B3_LP_M4.npz,1.2008812427520752,,Papa,very low,radio_alphabet_letter,F03,not_applicable,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F03_B3_UW3_M4,"Yeah, yeah.","I'm sorry, I didn't quite understand that. Could you please provide more details or ask a specific question?",/kaggle/working/activations/F03_B3_UW3_M4.npz,1.866861581802368,,Fayetteville,very low,uncommon_word,F03,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F03_B3_UW72_M8,"Hmm, yes.",It seems like there might have been a misunderstanding. Could you please clarify your request?,/kaggle/working/activations/F03_B3_UW72_M8.npz,1.482480764389038,,homeopath,very low,uncommon_word,F03,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F03_B2_D6_M8,Take.,Could you please provide more context or clarify your request?,/kaggle/working/activations/F03_B2_D6_M8.npz,1.0792603492736816,,Six,very low,digit,F03,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F03_B3_UW34_M4,The end. The end. Please. Please.,I'm not sure what you're trying to do. Could you please provide more details?,/kaggle/working/activations/F03_B3_UW34_M4.npz,1.562098741531372,,sympathize,very low,uncommon_word,F03,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F03_B1_CW53_M7,And them.,Could you please provide more context or clarify your request?,/kaggle/working/activations/F03_B1_CW53_M7.npz,1.0711102485656738,,about,very low,common_word,F03,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F03_B1_D2_M3,Here.,Could you please provide more details about what you need help with?,/kaggle/working/activations/F03_B1_D2_M3.npz,1.2033817768096924,,Two,very low,digit,F03,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F03_B3_UW44_M7,"Yes, yes, yes.","I'm sorry, but I didn't quite understand that. Could you please clarify or give me a specific request?",/kaggle/working/activations/F03_B3_UW44_M7.npz,1.8744292259216309,,forgetfulness,very low,uncommon_word,F03,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F03_B1_CW11_M7,Hey!,Hello! How can I assist you today?,/kaggle/working/activations/F03_B1_CW11_M7.npz,0.9392261505126952,,he,very low,common_word,F03,B1,C1,high,Agent silently reinterprets 'he' as 'Hey!' and responds warmly without checking understanding.
F03_B1_CW67_M5,"So, you know what?",It seems like you're not sure about your next words. Could you please clarify or give me more information?,/kaggle/working/activations/F03_B1_CW67_M5.npz,1.819223165512085,,time,very low,common_word,F03,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F03_B1_LI_M8,Nuh-nuh!,I'm not sure I understood that. Could you please clarify or give me another command?,/kaggle/working/activations/F03_B1_LI_M8.npz,1.5419549942016602,,India,very low,radio_alphabet_letter,F03,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F03_B1_CW32_M5,What the hell?,"I'm sorry, I didn't quite understand that. Could you please clarify or ask another question?",/kaggle/working/activations/F03_B1_CW32_M5.npz,1.700247049331665,,what,very low,common_word,F03,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F03_B2_C8_M8,Who is it?,Could you please repeat that? It's a bit unclear.,/kaggle/working/activations/F03_B2_C8_M8.npz,1.1435329914093018,,Control,very low,computer_command,F03,not_applicable,C4,high,"ASR was correct, and agent responded appropriately without assuming the command."
F03_B2_CW93_M8,No.,"Okay, how can I assist you further?",/kaggle/working/activations/F03_B2_CW93_M8.npz,0.930295467376709,,did,very low,common_word,F03,B2,C4,high,ASR error present but agent's response was still correct and harmless.
F03_B3_CW60_M3,Thin.,Could you please provide more context or clarify your request?,/kaggle/working/activations/F03_B3_CW60_M3.npz,1.055685043334961,,some,very low,common_word,F03,B2,C4,high,ASR error present but agent's response was still correct and harmless.
F03_B1_CW24_M5,Herb.,"Could you please provide more information or ask a question? I didn't quite understand ""Herb.""",/kaggle/working/activations/F03_B1_CW24_M5.npz,1.676818609237671,,have,very low,common_word,F03,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F03_B2_LF_M8,"Hey, yeah.",Could you please provide more details about what you need help with?,/kaggle/working/activations/F03_B2_LF_M8.npz,1.203812599182129,,Foxtrot,very low,radio_alphabet_letter,F03,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F03_B3_UW53_M4,"Freezing, freezing.",It sounds like you're feeling cold. Would you like me to check the temperature or perhaps suggest some warm clothing?,/kaggle/working/activations/F03_B3_UW53_M4.npz,1.8883326053619385,,professionals,very low,uncommon_word,F03,B1,C1,high,Agent silently reinterprets failed command as a statement and responds confidently without checking for clarity.
F03_B1_UW16_M4,"Yes, yes, yes, yes.","I'm sorry, but I couldn't understand your request. Could you please clarify or rephrase what you need?",/kaggle/working/activations/F03_B1_UW16_M4.npz,1.9066531658172607,,nevertheless,very low,uncommon_word,F03,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
